location,time,total_trip_count,value,Bike_Lanes,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,rain,Area_N,Area_NE,Area_NW,Area_S,Area_SE,Area_SW,Area_W,Area_CC
Clonskeagh,22/03/2020,495,4898,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
Clonskeagh,29/03/2020,380,4360,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,05/04/2020,400,3390,1,0,0,1,0,0,0,0,0,0,0,0,3.9,0,0,0,1,0,0,0,0
Clonskeagh,12/04/2020,545,4484,1,0,0,1,0,0,0,0,0,0,0,0,1.8,0,0,0,1,0,0,0,0
Clonskeagh,19/04/2020,635,5178,1,0,0,1,0,0,0,0,0,0,0,0,3.8,0,0,0,1,0,0,0,0
Clonskeagh,26/04/2020,665,5657,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,03/05/2020,690,5715,1,0,0,0,1,0,0,0,0,0,0,0,6.7,0,0,0,1,0,0,0,0
Clonskeagh,10/05/2020,940,7400,1,0,0,0,1,0,0,0,0,0,0,0,3.2,0,0,0,1,0,0,0,0
Clonskeagh,17/05/2020,860,7344,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,24/05/2020,765,7763,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
Clonskeagh,31/05/2020,1010,10217,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,07/06/2020,815,8306,1,0,0,0,0,1,0,0,0,0,0,0,3.4,0,0,0,1,0,0,0,0
Clonskeagh,14/06/2020,905,7791,1,0,0,0,0,1,0,0,0,0,0,0,16.9,0,0,0,1,0,0,0,0
Clonskeagh,21/06/2020,895,8287,1,0,0,0,0,1,0,0,0,0,0,0,38.8,0,0,0,1,0,0,0,0
Clonskeagh,28/06/2020,775,8299,1,0,0,0,0,1,0,0,0,0,0,0,8.1,0,0,0,1,0,0,0,0
Clonskeagh,05/07/2020,685,7469,1,0,0,0,0,0,1,0,0,0,0,0,17.5,0,0,0,1,0,0,0,0
Clonskeagh,12/07/2020,665,7257,1,0,0,0,0,0,1,0,0,0,0,0,29.6,0,0,0,1,0,0,0,0
Clonskeagh,19/07/2020,825,8202,1,0,0,0,0,0,1,0,0,0,0,0,8.3,0,0,0,1,0,0,0,0
Clonskeagh,26/07/2020,810,8194,1,0,0,0,0,0,1,0,0,0,0,0,21.9,0,0,0,1,0,0,0,0
Clonskeagh,02/08/2020,625,7572,1,0,0,0,0,0,0,1,0,0,0,0,11.7,0,0,0,1,0,0,0,0
Clonskeagh,09/08/2020,700,7464,1,0,0,0,0,0,0,1,0,0,0,0,1.6,0,0,0,1,0,0,0,0
Clonskeagh,16/08/2020,715,8235,1,0,0,0,0,0,0,1,0,0,0,0,10.5,0,0,0,1,0,0,0,0
Clonskeagh,23/08/2020,420,5670,1,0,0,0,0,0,0,1,0,0,0,0,41.9,0,0,0,1,0,0,0,0
Clonskeagh,30/08/2020,560,7093,1,0,0,0,0,0,0,1,0,0,0,0,37.9,0,0,0,1,0,0,0,0
Clonskeagh,06/09/2020,685,8590,1,0,0,0,0,0,0,0,1,0,0,0,33.1,0,0,0,1,0,0,0,0
Clonskeagh,13/09/2020,740,9354,1,0,0,0,0,0,0,0,1,0,0,0,1.4,0,0,0,1,0,0,0,0
Clonskeagh,20/09/2020,860,10360,1,0,0,0,0,0,0,0,1,0,0,0,3.5,0,0,0,1,0,0,0,0
Clonskeagh,27/09/2020,810,10256,1,0,0,0,0,0,0,0,1,0,0,0,16.7,0,0,0,1,0,0,0,0
Clonskeagh,04/10/2020,525,8840,1,0,0,0,0,0,0,0,0,1,0,0,47.2,0,0,0,1,0,0,0,0
Clonskeagh,11/10/2020,615,9500,1,0,0,0,0,0,0,0,0,1,0,0,17.9,0,0,0,1,0,0,0,0
Clonskeagh,18/10/2020,690,10109,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0
Clonskeagh,25/10/2020,600,8827,1,0,0,0,0,0,0,0,0,1,0,0,9.8,0,0,0,1,0,0,0,0
Clonskeagh,01/11/2020,425,6706,1,0,0,0,0,0,0,0,0,0,1,0,18.6,0,0,0,1,0,0,0,0
Clonskeagh,08/11/2020,625,8547,1,0,0,0,0,0,0,0,0,0,1,0,6.2,0,0,0,1,0,0,0,0
Clonskeagh,15/11/2020,455,7497,1,0,0,0,0,0,0,0,0,0,1,0,13.7,0,0,0,1,0,0,0,0
Clonskeagh,22/11/2020,520,8023,1,0,0,0,0,0,0,0,0,0,1,0,6.2,0,0,0,1,0,0,0,0
Clonskeagh,29/11/2020,535,8226,1,0,0,0,0,0,0,0,0,0,1,0,3.6,0,0,0,1,0,0,0,0
Clonskeagh,06/12/2020,35,1014,1,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,1,0,0,0,0
Clonskeagh,13/12/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Clonskeagh,20/12/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Clonskeagh,27/12/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Clonskeagh,03/01/2021,155,1230,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
Clonskeagh,10/01/2021,305,3669,1,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,1,0,0,0,0
Clonskeagh,17/01/2021,455,4856,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0
Clonskeagh,24/01/2021,330,4384,1,0,0,0,0,0,0,0,0,0,0,0,22.8,0,0,0,1,0,0,0,0
Clonskeagh,31/01/2021,270,3858,1,0,0,0,0,0,0,0,0,0,0,0,30.8,0,0,0,1,0,0,0,0
Clonskeagh,07/02/2021,455,5117,1,1,0,0,0,0,0,0,0,0,0,0,24.6,0,0,0,1,0,0,0,0
Clonskeagh,14/02/2021,225,3483,1,1,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,1,0,0,0,0
Clonskeagh,21/02/2021,685,6152,1,1,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,1,0,0,0,0
Clonskeagh,28/02/2021,800,6904,1,1,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,1,0,0,0,0
Clonskeagh,07/03/2021,815,7520,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,14/03/2021,485,5494,1,0,1,0,0,0,0,0,0,0,0,0,30.3,0,0,0,1,0,0,0,0
Clonskeagh,21/03/2021,1030,8554,1,0,1,0,0,0,0,0,0,0,0,0,0.4,0,0,0,1,0,0,0,0
Clonskeagh,28/03/2021,680,7247,1,0,1,0,0,0,0,0,0,0,0,0,4.9,0,0,0,1,0,0,0,0
Clonskeagh,04/04/2021,920,9147,1,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0
Clonskeagh,11/04/2021,665,6681,1,0,0,1,0,0,0,0,0,0,0,0,5.3,0,0,0,1,0,0,0,0
Clonskeagh,18/04/2021,855,8720,1,0,0,1,0,0,0,0,0,0,0,0,1.3,0,0,0,1,0,0,0,0
Clonskeagh,25/04/2021,1030,9977,1,0,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0,1,0,0,0,0
Clonskeagh,02/05/2021,810,9073,1,0,0,0,1,0,0,0,0,0,0,0,4.8,0,0,0,1,0,0,0,0
Clonskeagh,09/05/2021,700,7181,1,0,0,0,1,0,0,0,0,0,0,0,30.2,0,0,0,1,0,0,0,0
Clonskeagh,16/05/2021,745,8687,1,0,0,0,1,0,0,0,0,0,0,0,9.3,0,0,0,1,0,0,0,0
Clonskeagh,23/05/2021,625,7258,1,0,0,0,1,0,0,0,0,0,0,0,33.6,0,0,0,1,0,0,0,0
Clonskeagh,30/05/2021,905,9165,1,0,0,0,1,0,0,0,0,0,0,0,14.8,0,0,0,1,0,0,0,0
Clonskeagh,06/06/2021,975,9850,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,13/06/2021,955,9495,1,0,0,0,0,1,0,0,0,0,0,0,1.4,0,0,0,1,0,0,0,0
Clonskeagh,20/06/2021,895,10194,1,0,0,0,0,1,0,0,0,0,0,0,0.3,0,0,0,1,0,0,0,0
Clonskeagh,27/06/2021,765,8909,1,0,0,0,0,1,0,0,0,0,0,0,9.4,0,0,0,1,0,0,0,0
Clonskeagh,04/07/2021,700,9686,1,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,1,0,0,0,0
Clonskeagh,11/07/2021,700,8405,1,0,0,0,0,0,1,0,0,0,0,0,39.6,0,0,0,1,0,0,0,0
Clonskeagh,18/07/2021,865,9772,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0
Clonskeagh,25/07/2021,815,9646,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,01/08/2021,500,6783,1,0,0,0,0,0,0,1,0,0,0,0,38.5,0,0,0,1,0,0,0,0
Clonskeagh,08/08/2021,605,6046,1,0,0,0,0,0,0,1,0,0,0,0,14.1,0,0,0,1,0,0,0,0
Clonskeagh,15/08/2021,575,7339,1,0,0,0,0,0,0,1,0,0,0,0,3.9,0,0,0,1,0,0,0,0
Clonskeagh,22/08/2021,640,7346,1,0,0,0,0,0,0,1,0,0,0,0,19.2,0,0,0,1,0,0,0,0
Clonskeagh,29/08/2021,790,9047,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,05/09/2021,785,9416,1,0,0,0,0,0,0,0,1,0,0,0,1.2,0,0,0,1,0,0,0,0
Clonskeagh,12/09/2021,790,10062,1,0,0,0,0,0,0,0,1,0,0,0,5.4,0,0,0,1,0,0,0,0
Clonskeagh,19/09/2021,725,11584,1,0,0,0,0,0,0,0,1,0,0,0,2.1,0,0,0,1,0,0,0,0
Clonskeagh,26/09/2021,745,12125,1,0,0,0,0,0,0,0,1,0,0,0,16.9,0,0,0,1,0,0,0,0
Clonskeagh,03/10/2021,575,11368,1,0,0,0,0,0,0,0,0,1,0,0,10.6,0,0,0,1,0,0,0,0
Clonskeagh,10/10/2021,590,12185,1,0,0,0,0,0,0,0,0,1,0,0,15.7,0,0,0,1,0,0,0,0
Clonskeagh,17/10/2021,620,12630,1,0,0,0,0,0,0,0,0,1,0,0,4.5,0,0,0,1,0,0,0,0
Clonskeagh,24/10/2021,495,10855,1,0,0,0,0,0,0,0,0,1,0,0,10.7,0,0,0,1,0,0,0,0
Clonskeagh,31/10/2021,435,7503,1,0,0,0,0,0,0,0,0,1,0,0,45.3,0,0,0,1,0,0,0,0
Clonskeagh,07/11/2021,560,10951,1,0,0,0,0,0,0,0,0,0,1,0,8.1,0,0,0,1,0,0,0,0
Clonskeagh,14/11/2021,495,10949,1,0,0,0,0,0,0,0,0,0,1,0,2.4,0,0,0,1,0,0,0,0
Clonskeagh,21/11/2021,565,10544,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0,0,0,1,0,0,0,0
Clonskeagh,28/11/2021,405,9079,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0,0,0,1,0,0,0,0
Clonskeagh,05/12/2021,395,8526,1,0,0,0,0,0,0,0,0,0,0,1,15.7,0,0,0,1,0,0,0,0
Clonskeagh,12/12/2021,285,5167,1,0,0,0,0,0,0,0,0,0,0,1,30.1,0,0,0,1,0,0,0,0
Clonskeagh,19/12/2021,410,7860,1,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,1,0,0,0,0
Clonskeagh,26/12/2021,230,4254,1,0,0,0,0,0,0,0,0,0,0,1,32.8,0,0,0,1,0,0,0,0
Clonskeagh,02/01/2022,280,3042,1,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,1,0,0,0,0
Clonskeagh,09/01/2022,410,4426,1,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,1,0,0,0,0
Clonskeagh,16/01/2022,535,7278,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0
Clonskeagh,23/01/2022,550,9218,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0
Clonskeagh,30/01/2022,565,9619,1,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,1,0,0,0,0
Clonskeagh,06/02/2022,425,8530,1,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0
Clonskeagh,13/02/2022,505,9195,1,1,0,0,0,0,0,0,0,0,0,0,17.1,0,0,0,1,0,0,0,0
Clonskeagh,20/02/2022,285,7293,1,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,0,0,0,0
Clonskeagh,27/02/2022,435,7430,1,1,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,1,0,0,0,0
Clonskeagh,06/03/2022,620,9394,1,0,1,0,0,0,0,0,0,0,0,0,3.8,0,0,0,1,0,0,0,0
Clonskeagh,13/03/2022,500,7216,1,0,1,0,0,0,0,0,0,0,0,0,57.9,0,0,0,1,0,0,0,0
Clonskeagh,20/03/2022,565,7126,1,0,1,0,0,0,0,0,0,0,0,0,1.7,0,0,0,1,0,0,0,0
Clonskeagh,27/03/2022,765,11212,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,03/04/2022,660,10725,1,0,0,1,0,0,0,0,0,0,0,0,3.8,0,0,0,1,0,0,0,0
Clonskeagh,10/04/2022,605,10048,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0
Clonskeagh,17/04/2022,625,8928,1,0,0,1,0,0,0,0,0,0,0,0,10.6,0,0,0,1,0,0,0,0
Clonskeagh,24/04/2022,770,9761,1,0,0,1,0,0,0,0,0,0,0,0,6.2,0,0,0,1,0,0,0,0
Clonskeagh,01/05/2022,715,10942,1,0,0,0,1,0,0,0,0,0,0,0,14.7,0,0,0,1,0,0,0,0
Clonskeagh,08/05/2022,915,10417,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0
Clonskeagh,15/05/2022,770,11277,1,0,0,0,1,0,0,0,0,0,0,0,7.8,0,0,0,1,0,0,0,0
Clonskeagh,22/05/2022,670,10167,1,0,0,0,1,0,0,0,0,0,0,0,12.6,0,0,0,1,0,0,0,0
Clonskeagh,29/05/2022,745,10938,1,0,0,0,1,0,0,0,0,0,0,0,1.3,0,0,0,1,0,0,0,0
Clonskeagh,05/06/2022,600,9905,1,0,0,0,0,1,0,0,0,0,0,0,23.7,0,0,0,1,0,0,0,0
Clonskeagh,12/06/2022,650,8825,1,0,0,0,0,1,0,0,0,0,0,0,16.1,0,0,0,1,0,0,0,0
Clonskeagh,19/06/2022,725,10665,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,26/06/2022,700,10124,1,0,0,0,0,1,0,0,0,0,0,0,7.1,0,0,0,1,0,0,0,0
Clonskeagh,03/07/2022,535,8839,1,0,0,0,0,0,1,0,0,0,0,0,14.2,0,0,0,1,0,0,0,0
Clonskeagh,10/07/2022,680,9617,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0
Clonskeagh,17/07/2022,670,9909,1,0,0,0,0,0,1,0,0,0,0,0,1.1,0,0,0,1,0,0,0,0
Clonskeagh,24/07/2022,675,9553,1,0,0,0,0,0,1,0,0,0,0,0,4.7,0,0,0,1,0,0,0,0
Clonskeagh,31/07/2022,555,8986,1,0,0,0,0,0,1,0,0,0,0,0,21.2,0,0,0,1,0,0,0,0
Clonskeagh,07/08/2022,635,8380,1,0,0,0,0,0,0,1,0,0,0,0,1.9,0,0,0,1,0,0,0,0
Clonskeagh,14/08/2022,780,10206,1,0,0,0,0,0,0,1,0,0,0,0,2.1,0,0,0,1,0,0,0,0
Clonskeagh,21/08/2022,750,9649,1,0,0,0,0,0,0,1,0,0,0,0,11.2,0,0,0,1,0,0,0,0
Clonskeagh,28/08/2022,760,10410,1,0,0,0,0,0,0,1,0,0,0,0,3.5,0,0,0,1,0,0,0,0
Clonskeagh,04/09/2022,690,10927,1,0,0,0,0,0,0,0,1,0,0,0,58,0,0,0,1,0,0,0,0
Clonskeagh,11/09/2022,540,9492,1,0,0,0,0,0,0,0,1,0,0,0,38.8,0,0,0,1,0,0,0,0
Clonskeagh,18/09/2022,760,12539,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Clonskeagh,25/09/2022,600,12458,1,0,0,0,0,0,0,0,1,0,0,0,20.3,0,0,0,1,0,0,0,0
Clonskeagh,02/10/2022,615,12393,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0
Clonskeagh,09/10/2022,560,11875,1,0,0,0,0,0,0,0,0,1,0,0,11.8,0,0,0,1,0,0,0,0
Clonskeagh,16/10/2022,675,12768,1,0,0,0,0,0,0,0,0,1,0,0,18.9,0,0,0,1,0,0,0,0
Clonskeagh,23/10/2022,550,10930,1,0,0,0,0,0,0,0,0,1,0,0,49.9,0,0,0,1,0,0,0,0
Clonskeagh,30/10/2022,580,11202,1,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,1,0,0,0,0
Clonskeagh,06/11/2022,540,8295,1,0,0,0,0,0,0,0,0,0,1,0,24.1,0,0,0,1,0,0,0,0
Clonskeagh,13/11/2022,670,11255,1,0,0,0,0,0,0,0,0,0,1,0,7.7,0,0,0,1,0,0,0,0
Clonskeagh,20/11/2022,545,11530,1,0,0,0,0,0,0,0,0,0,1,0,12.4,0,0,0,1,0,0,0,0
Clonskeagh,27/11/2022,485,9431,1,0,0,0,0,0,0,0,0,0,1,0,22.7,0,0,0,1,0,0,0,0
Clonskeagh,04/12/2022,555,10341,1,0,0,0,0,0,0,0,0,0,0,1,12.6,0,0,0,1,0,0,0,0
Clonskeagh,11/12/2022,255,5830,1,0,0,0,0,0,0,0,0,0,0,1,15.7,0,0,0,1,0,0,0,0
Clonskeagh,18/12/2022,115,5174,1,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,0,1,0,0,0,0
Clonskeagh,25/12/2022,215,5065,1,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,1,0,0,0,0
Clonskeagh,01/01/2023,135,2439,1,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,1,0,0,0,0
Clonskeagh,08/01/2023,525,5675,1,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,1,0,0,0,0
Clonskeagh,15/01/2023,510,6891,1,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,1,0,0,0,0
Clonskeagh,22/01/2023,445,7252,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,1,0,0,0,0
Clonskeagh,29/01/2023,610,10528,1,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,1,0,0,0,0
Clonskeagh,05/02/2023,640,10169,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0
Clonskeagh,12/02/2023,645,9732,1,1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,1,0,0,0,0
Clonskeagh,19/02/2023,640,9832,1,1,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,1,0,0,0,0
Clonskeagh,26/02/2023,690,11152,1,1,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,1,0,0,0,0
Clonskeagh,05/03/2023,540,10531,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
Clonskeagh,12/03/2023,415,7993,1,0,1,0,0,0,0,0,0,0,0,0,47.7,0,0,0,1,0,0,0,0
Clonskeagh,19/03/2023,560,7372,1,0,1,0,0,0,0,0,0,0,0,0,19.2,0,0,0,1,0,0,0,0
Clonskeagh,26/03/2023,655,8951,1,0,1,0,0,0,0,0,0,0,0,0,9.9,0,0,0,1,0,0,0,0
Clonskeagh,02/04/2023,540,9706,1,0,0,1,0,0,0,0,0,0,0,0,36.6,0,0,0,1,0,0,0,0
Clonskeagh,09/04/2023,625,8743,1,0,0,1,0,0,0,0,0,0,0,0,4.5,0,0,0,1,0,0,0,0
Clonskeagh,16/04/2023,465,7390,1,0,0,1,0,0,0,0,0,0,0,0,21.4,0,0,0,1,0,0,0,0
Clonskeagh,23/04/2023,765,11337,1,0,0,1,0,0,0,0,0,0,0,0,17.3,0,0,0,1,0,0,0,0
Clonskeagh,30/04/2023,655,9981,1,0,0,1,0,0,0,0,0,0,0,0,18.6,0,0,0,1,0,0,0,0
Clonskeagh,07/05/2023,1070,10262,1,0,0,0,1,0,0,0,0,0,0,0,14.8,0,0,0,1,0,0,0,0
Clonskeagh,14/05/2023,770,10662,1,0,0,0,1,0,0,0,0,0,0,0,32.4,0,0,0,1,0,0,0,0
Clonskeagh,21/05/2023,1100,11656,1,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0
Clonskeagh,28/05/2023,845,11190,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,04/06/2023,875,11342,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clonskeagh,11/06/2023,800,9862,1,0,0,0,0,1,0,0,0,0,0,0,0.9,0,0,0,1,0,0,0,0
Clonskeagh,18/06/2023,790,10576,1,0,0,0,0,1,0,0,0,0,0,0,13.5,0,0,0,1,0,0,0,0
Clonskeagh,25/06/2023,670,10330,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0
Clonskeagh,02/07/2023,775,9811,1,0,0,0,0,0,1,0,0,0,0,0,3.1,0,0,0,1,0,0,0,0
Clonskeagh,09/07/2023,690,8587,1,0,0,0,0,0,1,0,0,0,0,0,15.1,0,0,0,1,0,0,0,0
Clonskeagh,16/07/2023,565,7760,1,0,0,0,0,0,1,0,0,0,0,0,54.1,0,0,0,1,0,0,0,0
Clonskeagh,23/07/2023,530,8089,1,0,0,0,0,0,1,0,0,0,0,0,46.4,0,0,0,1,0,0,0,0
Clonskeagh,30/07/2023,680,8681,1,0,0,0,0,0,1,0,0,0,0,0,13.8,0,0,0,1,0,0,0,0
Clonskeagh,06/08/2023,575,7767,1,0,0,0,0,0,0,1,0,0,0,0,63.6,0,0,0,1,0,0,0,0
Clonskeagh,13/08/2023,720,8349,1,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0,0,1,0,0,0,0
Clonskeagh,20/08/2023,680,8757,1,0,0,0,0,0,0,1,0,0,0,0,39.5,0,0,0,1,0,0,0,0
Clonskeagh,27/08/2023,675,9350,1,0,0,0,0,0,0,1,0,0,0,0,6.6,0,0,0,1,0,0,0,0
Clonskeagh,03/09/2023,765,10065,1,0,0,0,0,0,0,0,1,0,0,0,1.9,0,0,0,1,0,0,0,0
Clonskeagh,10/09/2023,725,11536,1,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0,0,1,0,0,0,0
Clonskeagh,17/09/2023,495,9798,1,0,0,0,0,0,0,0,1,0,0,0,73.4,0,0,0,1,0,0,0,0
Clonskeagh,24/09/2023,595,11220,1,0,0,0,0,0,0,0,1,0,0,0,9.9,0,0,0,1,0,0,0,0
Clonskeagh,01/10/2023,575,10232,1,0,0,0,0,0,0,0,0,1,0,0,34.6,0,0,0,1,0,0,0,0
Clonskeagh,08/10/2023,700,11943,1,0,0,0,0,0,0,0,0,1,0,0,2.2,0,0,0,1,0,0,0,0
Clonskeagh,15/10/2023,620,11911,1,0,0,0,0,0,0,0,0,1,0,0,8.1,0,0,0,1,0,0,0,0
Clonskeagh,22/10/2023,525,9656,1,0,0,0,0,0,0,0,0,1,0,0,65.6,0,0,0,1,0,0,0,0
Clonskeagh,29/10/2023,555,10291,1,0,0,0,0,0,0,0,0,1,0,0,32.8,0,0,0,1,0,0,0,0
Clonskeagh,05/11/2023,435,7867,1,0,0,0,0,0,0,0,0,0,1,0,19.4,0,0,0,1,0,0,0,0
Clonskeagh,12/11/2023,595,11218,1,0,0,0,0,0,0,0,0,0,1,0,18.2,0,0,0,1,0,0,0,0
Clonskeagh,19/11/2023,580,9851,1,0,0,0,0,0,0,0,0,0,1,0,5.9,0,0,0,1,0,0,0,0
Clonskeagh,26/11/2023,645,10466,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0
Clonskeagh,03/12/2023,405,7506,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0
Clontarf - Pebble Beach Carpark,02/01/2022,205,1968,1,0,0,0,0,0,0,0,0,0,0,0,20.7,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,09/01/2022,1630,5878,1,0,0,0,0,0,0,0,0,0,0,0,12.1,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,16/01/2022,485,8623,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,23/01/2022,0,8026,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,30/01/2022,0,7358,1,0,0,0,0,0,0,0,0,0,0,0,1.3,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,06/02/2022,1405,4949,1,1,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,13/02/2022,1245,5579,1,1,0,0,0,0,0,0,0,0,0,0,17.1,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,20/02/2022,0,3191,1,1,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,27/02/2022,0,4347,1,1,0,0,0,0,0,0,0,0,0,0,8.3,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,06/03/2022,1350,8199,1,0,1,0,0,0,0,0,0,0,0,0,3.8,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,13/03/2022,1355,4853,1,0,1,0,0,0,0,0,0,0,0,0,57.9,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,20/03/2022,0,8478,1,0,1,0,0,0,0,0,0,0,0,0,1.7,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,27/03/2022,0,12194,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,03/04/2022,410,8784,1,0,0,1,0,0,0,0,0,0,0,0,3.8,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,10/04/2022,1495,6340,1,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,17/04/2022,200,7973,1,0,0,1,0,0,0,0,0,0,0,0,10.6,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,24/04/2022,0,10687,1,0,0,1,0,0,0,0,0,0,0,0,6.2,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,01/05/2022,155,8159,1,0,0,0,1,0,0,0,0,0,0,0,14.7,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,08/05/2022,1460,12292,1,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0
Clontarf - Pebble Beach Carpark,15/05/2022,475,10342,1,0,0,0,1,0,0,0,0,0,0,0,7.8,0,1,0,0,0,0,0,0
